timestamp,src_ip,dst_ip,protocol,size
1776062492.1522326,10.52.3.136,52.114.113.249,17,158
1776062492.1654918,52.114.113.249,10.52.3.136,17,79
1776062492.2497506,52.114.113.249,10.52.3.136,17,114
1776062492.2504392,52.114.113.249,10.52.3.136,17,114
1776062492.2511604,52.114.113.249,10.52.3.136,17,114
1776062492.3553665,52.111.236.31,10.52.3.136,6,470
1776062492.356242,52.123.135.20,10.52.3.136,6,1514
1776062492.3568397,52.123.135.20,10.52.3.136,6,482
1776062492.357228,10.52.3.136,52.123.135.20,6,54
1776062492.3577454,10.52.3.136,52.123.135.20,6,306
1776062492.3597393,10.52.3.136,52.111.236.85,6,158
1776062492.3604398,10.52.3.136,52.111.236.85,6,1494
1776062492.3611293,10.52.3.136,52.111.236.85,6,1494
1776062492.3616982,10.52.3.136,52.111.236.85,6,1494
1776062492.3620968,10.52.3.136,52.111.236.85,6,1494
1776062492.362379,10.52.3.136,52.111.236.85,6,334
1776062492.362729,10.52.1.175,239.255.255.250,17,694
1776062492.365074,10.52.1.207,224.0.0.251,17,200
1776062492.3937347,10.52.3.136,52.111.236.31,6,54
1776062492.4504561,10.52.2.241,224.0.0.251,17,75
1776062492.4563148,52.111.236.31,10.52.3.136,6,440
1776062492.4952059,10.52.3.136,52.111.236.31,6,54
1776062492.5040023,52.114.113.249,10.52.3.136,17,174
1776062492.5049753,52.123.135.20,10.52.3.136,6,60
1776062492.506657,52.111.236.85,10.52.3.136,6,60
1776062492.5070033,52.111.236.85,10.52.3.136,6,60
1776062492.508709,52.111.236.85,10.52.3.136,6,189
1776062492.550002,10.52.3.136,52.111.236.85,6,54
1776062492.5674546,10.52.3.28,224.0.0.251,17,460
1776062492.590118,52.114.113.249,10.52.3.136,17,174
1776062492.5997102,20.87.245.6,10.52.3.136,6,93
1776062492.6001058,10.52.3.136,20.87.245.6,6,54
1776062492.6265264,10.52.2.153,224.0.0.251,17,100
1776062492.6269882,10.52.3.136,35.223.238.178,6,55
1776062492.6293428,10.52.2.153,224.0.0.251,17,226
1776062492.6577702,20.87.245.6,10.52.3.136,6,78
1776062492.6581764,20.87.245.6,10.52.3.136,6,60
1776062492.65854,10.52.3.136,20.87.245.6,6,54
1776062492.6715982,52.123.135.20,10.52.3.136,6,1514
1776062492.6720679,52.123.135.20,10.52.3.136,6,483
1776062492.6726556,10.52.3.136,52.123.135.20,6,54
1776062492.6731434,10.52.3.136,52.123.135.20,6,306
1776062492.676508,10.52.3.136,52.111.236.85,6,156
1776062492.6769366,10.52.3.136,52.111.236.85,6,1494
1776062492.6772923,10.52.3.136,52.111.236.85,6,1494
1776062492.677638,10.52.3.136,52.111.236.85,6,1494
1776062492.6779566,10.52.3.136,52.111.236.85,6,1494
1776062492.6782858,10.52.3.136,52.111.236.85,6,1494
1776062492.6786177,10.52.3.136,52.111.236.85,6,1102
1776062492.6788592,10.52.3.136,52.111.236.85,6,158
1776062492.6792326,10.52.3.136,52.111.236.85,6,1494
1776062492.679615,10.52.3.136,52.111.236.85,6,1494
1776062492.6800046,10.52.3.136,52.111.236.85,6,1494
1776062492.680354,10.52.3.136,52.111.236.85,6,1093
1776062492.6922302,52.114.113.249,10.52.3.136,17,174
1776062492.7055979,10.52.1.219,10.52.63.255,17,82
1776062492.7076397,10.52.1.219,255.255.255.255,17,82
1776062492.728883,10.52.3.136,52.114.113.249,17,182
1776062492.7334733,10.52.3.136,52.114.113.249,17,158
1776062492.7498968,10.52.2.200,224.0.0.251,17,102
1776062492.8639755,10.52.0.11,224.0.0.5,89,106
1776062492.8692117,52.123.135.20,10.52.3.136,6,60
1776062492.8697758,52.111.236.85,10.52.3.136,6,60
1776062492.871147,52.114.113.249,10.52.3.136,17,114
1776062492.872031,52.111.236.85,10.52.3.136,6,60
1776062492.8723962,52.111.236.85,10.52.3.136,6,60
1776062492.8726938,52.111.236.85,10.52.3.136,6,60
1776062492.872998,52.111.236.85,10.52.3.136,6,60
1776062492.8734348,52.111.236.85,10.52.3.136,6,190
1776062492.873919,52.111.236.85,10.52.3.136,6,190
1776062492.8742085,35.223.238.178,10.52.3.136,6,66
1776062492.9101284,10.52.3.136,52.111.236.85,6,54
1776062492.9107032,10.52.3.136,52.111.236.85,6,54
1776062492.944487,10.52.3.136,52.114.214.75,17,264
1776062492.9763854,10.52.2.153,224.0.0.251,17,196
1776062493.039606,10.52.3.136,20.50.201.195,6,55
1776062493.0485256,52.123.135.20,10.52.3.136,6,1514
1776062493.049308,52.123.135.20,10.52.3.136,6,482
1776062493.0499318,52.114.214.75,10.52.3.136,17,228
1776062493.0509264,10.52.3.136,52.123.135.20,6,54
1776062493.0515146,10.52.3.136,52.123.135.20,6,306
1776062493.0553927,10.52.3.136,35.223.238.178,6,55
1776062493.1728742,64.233.184.84,10.52.3.136,17,1086
1776062493.1818752,20.50.201.195,10.52.3.136,6,66
1776062493.1828413,52.123.135.20,10.52.3.136,6,60
1776062493.3143892,10.52.3.136,52.114.113.249,17,158
1776062493.3147979,10.52.3.136,52.114.113.249,17,158
1776062493.3150733,10.52.3.136,52.114.113.249,17,158
1776062493.3195145,10.52.3.136,151.101.204.193,6,55
1776062493.3237503,35.223.238.178,10.52.3.136,6,66
1776062493.3631973,52.123.135.20,10.52.3.136,6,1514
1776062493.3636677,52.123.135.20,10.52.3.136,6,482
1776062493.3641753,10.52.3.136,52.123.135.20,6,54
1776062493.3646603,10.52.3.136,52.123.135.20,6,306
1776062493.3692958,10.52.3.136,52.114.214.82,17,264
1776062493.3847008,52.114.113.249,10.52.3.136,17,114
1776062493.3852277,52.114.113.249,10.52.3.136,17,114
1776062493.3859107,10.52.2.241,239.255.255.250,17,666
1776062493.4786053,52.114.113.249,10.52.3.136,17,146
1776062493.479071,52.114.113.249,10.52.3.136,17,114
1776062493.4793644,52.114.214.82,10.52.3.136,17,228
1776062493.4795835,151.101.204.193,10.52.3.136,6,66
1776062493.4815757,52.123.151.44,10.52.3.136,6,1119
1776062493.482577,10.52.3.136,52.123.151.44,6,817
1776062493.498244,52.123.135.20,10.52.3.136,6,60
1776062493.522178,10.52.3.136,52.123.151.44,6,54
1776062493.539583,52.123.151.44,10.52.3.136,6,60
1776062493.5399606,10.52.3.136,52.123.151.44,6,85
1776062493.6182995,10.52.3.136,23.215.106.153,6,55
1776062493.6262543,52.123.151.44,10.52.3.136,6,60
1776062493.6331372,23.215.106.153,10.52.3.136,6,66
1776062493.663386,10.52.2.153,224.0.0.251,17,226
1776062493.6796093,52.123.135.20,10.52.3.136,6,1514
1776062493.680749,52.123.135.20,10.52.3.136,6,483
1776062493.6820214,10.52.3.136,52.123.135.20,6,54
1776062493.6824288,10.52.3.136,52.123.135.20,6,306
1776062493.709836,10.52.3.136,52.114.113.249,17,182
1776062493.7287147,10.52.2.153,224.0.0.251,17,284
1776062493.7642565,10.52.3.136,192.168.170.51,17,91
1776062493.7743232,192.168.170.51,10.52.3.136,17,224
1776062493.7760246,10.52.3.136,20.49.150.241,6,66
1776062493.888878,52.123.135.20,10.52.3.136,6,60
1776062493.8895037,52.114.113.249,10.52.3.136,17,146
1776062493.9082434,20.49.150.241,10.52.3.136,6,66
1776062493.909272,10.52.3.136,20.49.150.241,6,54
1776062493.9104843,10.52.3.136,20.49.150.241,6,268
1776062493.9563456,10.52.3.136,52.114.113.249,17,158
1776062494.064924,10.52.3.136,52.114.214.11,17,264
1776062494.0742314,52.123.135.20,10.52.3.136,6,1514
1776062494.0748029,52.123.135.20,10.52.3.136,6,483
1776062494.0753229,52.114.113.249,10.52.3.136,17,114
1776062494.0757334,10.52.3.136,52.123.135.20,6,54
1776062494.0763319,20.49.150.241,10.52.3.136,6,1514
1776062494.0768843,20.49.150.241,10.52.3.136,6,1514
1776062494.0774198,20.49.150.241,10.52.3.136,6,892
1776062494.0777757,10.52.3.136,20.49.150.241,6,54
1776062494.0795522,10.52.3.136,52.123.135.20,6,306
1776062494.080274,10.52.3.136,20.49.150.241,6,212
1776062494.103158,10.52.3.136,52.111.236.85,6,158
1776062494.103648,10.52.3.136,52.111.236.85,6,1494
1776062494.1039784,10.52.3.136,52.111.236.85,6,1494
1776062494.1043088,10.52.3.136,52.111.236.85,6,1494
1776062494.10463,10.52.3.136,52.111.236.85,6,1494
1776062494.104924,10.52.3.136,52.111.236.85,6,147
1776062494.196085,52.114.214.11,10.52.3.136,17,228
1776062494.2078176,52.123.135.20,10.52.3.136,6,60
1776062494.211302,20.49.150.241,10.52.3.136,6,105
1776062494.2116802,20.49.150.241,10.52.3.136,6,123
1776062494.2120092,10.52.3.136,20.49.150.241,6,54
1776062494.222346,10.52.3.136,20.49.150.241,6,141
1776062494.2229297,10.52.3.136,20.49.150.241,6,833
1776062494.2232637,10.52.3.136,20.49.150.241,6,92
1776062494.2938023,10.52.1.42,224.0.0.251,17,288
1776062494.2978945,52.111.236.85,10.52.3.136,6,60
1776062494.2982504,52.111.236.85,10.52.3.136,6,60
1776062494.2987356,52.111.236.85,10.52.3.136,6,190
1776062494.3106024,10.52.1.175,239.255.255.250,17,694
1776062494.338918,10.52.3.136,52.111.236.85,6,54
1776062494.354201,20.49.150.241,10.52.3.136,6,92
1776062494.354481,20.49.150.241,10.52.3.136,6,60
1776062494.3689494,52.114.113.249,10.52.3.136,17,102
1776062494.3940747,10.52.3.136,20.49.150.241,6,54
1776062494.4383755,10.52.3.136,52.114.113.249,17,158
1776062494.4387972,10.52.3.136,52.114.113.249,17,158
1776062494.4467056,52.123.135.20,10.52.3.136,6,1514
1776062494.4472609,52.123.135.20,10.52.3.136,6,483
1776062494.4477053,10.52.3.136,52.123.135.20,6,54
1776062494.448086,10.52.3.136,52.123.135.20,6,306
1776062494.491021,10.52.3.136,52.114.214.112,17,264
1776062494.5437403,10.52.2.241,239.255.255.250,17,143
1776062494.5444803,10.52.2.241,224.0.0.251,17,75
1776062494.545171,10.52.3.136,52.114.113.249,17,158
1776062494.548361,10.52.2.241,10.52.63.255,17,70
1776062494.5489314,10.52.2.241,10.52.63.255,17,70
1776062494.5495925,10.52.2.241,255.255.255.255,17,125
1776062494.5500767,10.52.2.241,224.0.0.251,17,77
1776062494.5511,10.52.2.241,224.0.0.251,17,78
1776062494.551975,10.52.2.241,10.52.63.255,17,60
1776062494.5522723,10.52.2.241,224.0.0.251,17,75
1776062494.5528483,10.52.2.241,224.0.0.251,17,76
1776062494.557067,52.114.113.249,10.52.3.136,17,114
1776062494.557617,52.114.113.249,10.52.3.136,17,114
1776062494.5580754,20.49.150.241,10.52.3.136,6,409
1776062494.5585964,52.111.236.31,10.52.3.136,6,469
1776062494.559397,10.52.3.136,20.49.150.241,6,54
1776062494.5598145,10.52.3.136,52.111.236.85,6,156
1776062494.560171,10.52.3.136,52.111.236.85,6,1494
1776062494.5606906,10.52.3.136,52.111.236.85,6,1494
1776062494.5612519,10.52.3.136,52.111.236.85,6,1494
1776062494.5618448,10.52.3.136,52.111.236.85,6,1494
1776062494.5624917,10.52.3.136,52.111.236.85,6,1494
1776062494.5636604,10.52.3.136,52.111.236.85,6,1494
1776062494.564103,10.52.3.136,52.111.236.85,6,696
1776062494.597007,10.52.3.136,52.111.236.31,6,54
1776062494.6135342,52.123.135.20,10.52.3.136,6,60
1776062494.6139748,52.114.113.249,10.52.3.136,17,102
1776062494.614378,52.111.236.31,10.52.3.136,6,440
1776062494.615207,52.114.214.112,10.52.3.136,17,228
1776062494.6169837,52.114.113.249,10.52.3.136,17,114
1776062494.631957,10.52.3.136,20.49.150.241,6,66
1776062494.6529217,10.52.3.136,52.111.236.31,6,54
1776062494.6590645,10.52.0.7,224.0.0.5,89,106
1776062494.6952987,52.114.113.249,10.52.3.136,17,86
1776062494.6958318,52.114.113.249,10.52.3.136,17,1262
1776062494.6961615,52.114.113.249,10.52.3.136,17,1262
1776062494.696493,52.114.113.249,10.52.3.136,17,1262
1776062494.6995063,20.49.150.241,10.52.3.136,6,96
1776062494.699769,20.49.150.241,10.52.3.136,6,60
1776062494.7000012,10.52.3.136,20.49.150.241,6,54
1776062494.7135131,52.111.236.85,10.52.3.136,6,60
1776062494.7137716,52.111.236.85,10.52.3.136,6,60
1776062494.7140312,52.111.236.85,10.52.3.136,6,60
1776062494.718271,52.111.236.85,10.52.3.136,6,191
1776062494.7308917,10.52.2.153,224.0.0.251,17,284
1776062494.76005,10.52.3.136,52.111.236.85,6,54
1776062494.7688882,52.123.135.20,10.52.3.136,6,1514
1776062494.7694116,52.123.135.20,10.52.3.136,6,483
1776062494.7698581,20.49.150.241,10.52.3.136,6,66
1776062494.770089,10.52.3.136,52.123.135.20,6,54
1776062494.771464,10.52.3.136,20.49.150.241,6,54
1776062494.7719743,10.52.3.136,52.123.135.20,6,306
1776062494.7726889,10.52.3.136,20.49.150.241,6,268
1776062494.7745724,10.52.3.136,52.111.236.85,6,158
1776062494.775233,10.52.3.136,52.111.236.85,6,1494
1776062494.7755864,10.52.3.136,52.111.236.85,6,1494
1776062494.775908,10.52.3.136,52.111.236.85,6,1494
1776062494.7762413,10.52.3.136,52.111.236.85,6,1494
1776062494.7773771,10.52.3.136,52.111.236.85,6,926
1776062494.9118044,52.114.113.249,10.52.3.136,17,102
1776062494.9122157,52.123.135.20,10.52.3.136,6,60
1776062494.9126885,20.49.150.241,10.52.3.136,6,1514
1776062494.9129574,10.52.3.136,20.49.150.241,6,66
1776062494.9133675,20.49.150.241,10.52.3.136,6,1514
1776062494.9137375,20.49.150.241,10.52.3.136,6,892
1776062494.914145,10.52.3.136,20.49.150.241,6,54
1776062494.9151268,10.52.3.136,20.49.150.241,6,212
1776062494.9159987,10.52.3.136,52.114.113.249,17,98
1776062494.916457,10.52.3.136,52.114.113.249,17,1274
1776062494.916936,10.52.3.136,52.114.113.249,17,1274
1776062494.9179711,10.52.3.136,52.114.113.249,17,1274
1776062494.918408,10.52.3.136,52.114.113.249,17,1274
1776062494.9254413,52.111.236.85,10.52.3.136,6,60
1776062494.925912,52.111.236.85,10.52.3.136,6,60
1776062494.9277475,52.111.236.85,10.52.3.136,6,189
1776062494.93365,10.52.3.136,52.114.113.249,17,242
1776062494.9711506,10.52.0.253,224.0.0.251,17,151
1776062494.973042,10.52.3.136,52.111.236.85,6,54
1776062494.975293,52.111.236.31,10.52.3.136,6,440
1776062495.0142226,10.52.3.136,52.111.236.31,6,54
1776062495.0284615,52.114.113.249,10.52.3.136,17,102
1776062495.02914,52.114.113.249,10.52.3.136,17,154
1776062495.1192145,20.49.150.241,10.52.3.136,6,105
1776062495.1195333,20.49.150.241,10.52.3.136,6,123
1776062495.1200686,52.123.135.20,10.52.3.136,6,1514
1776062495.120463,52.123.135.20,10.52.3.136,6,483
1776062495.1207,10.52.3.136,20.49.150.241,6,54
1776062495.1209102,10.52.3.136,52.123.135.20,6,54
1776062495.1212068,10.52.3.136,20.49.150.241,6,141
1776062495.1214695,10.52.3.136,20.49.150.241,6,288
1776062495.1217468,10.52.3.136,20.49.150.241,6,92
1776062495.1221302,10.52.3.136,52.123.135.20,6,306
1776062495.1278732,10.52.3.136,52.114.113.249,17,158
1776062495.2238002,10.52.3.136,35.223.238.178,6,66
1776062495.2334213,52.114.113.249,10.52.3.136,17,114
1776062495.2337294,52.114.113.249,10.52.3.136,17,102
1776062495.3103213,10.52.3.136,52.114.113.249,17,178
1776062495.3277109,10.52.2.241,239.255.255.250,17,666
1776062495.3294935,52.111.236.31,10.52.3.136,6,471
1776062495.329835,20.49.150.241,10.52.3.136,6,92
1776062495.3300781,20.49.150.241,10.52.3.136,6,60
1776062495.3302991,52.123.135.20,10.52.3.136,6,60
1776062495.3555703,10.52.2.6,224.0.0.251,17,226
1776062495.3691711,10.52.3.136,52.111.236.31,6,54
1776062495.3694594,10.52.3.136,20.49.150.241,6,54
1776062495.384082,10.52.2.6,224.0.0.251,17,110
1776062495.4123185,52.111.236.31,10.52.3.136,6,472
1776062495.453415,10.52.3.136,52.111.236.31,6,54
1776062495.4628894,52.123.135.20,10.52.3.136,6,1514
1776062495.4633589,52.123.135.20,10.52.3.136,6,482
1776062495.4637756,10.52.3.136,52.123.135.20,6,54
1776062495.4642732,10.52.3.136,52.123.135.20,6,306
1776062495.4650886,35.223.238.178,10.52.3.136,6,66
1776062495.465415,10.52.3.136,35.223.238.178,6,54
1776062495.4660513,10.52.3.136,35.223.238.178,6,571
1776062495.4844964,10.52.2.153,224.0.0.251,17,226
1776062495.499978,0.0.0.0,255.255.255.255,17,340
1776062495.5007348,35.223.238.178,10.52.3.136,6,60
1776062495.5166242,20.49.150.241,10.52.3.136,6,409
1776062495.5177412,10.52.3.136,20.49.150.241,6,54
1776062495.6116862,10.52.3.136,52.114.113.249,17,158
1776062495.6120322,10.52.3.136,52.114.113.249,17,158
1776062495.6198967,52.111.236.31,10.52.3.136,6,440
1776062495.6204176,52.123.135.20,10.52.3.136,6,60
1776062495.6208978,52.111.236.31,10.52.3.136,6,471
1776062495.6212685,10.52.3.136,52.111.236.31,6,54
1776062495.621707,52.111.236.31,10.52.3.136,6,440
1776062495.6250114,10.52.3.136,52.111.236.85,6,159
1776062495.6257174,10.52.3.136,52.111.236.85,6,1494
1776062495.6268466,10.52.3.136,52.111.236.85,6,1494
1776062495.6274621,10.52.3.136,52.111.236.85,6,1494
1776062495.628121,10.52.3.136,52.111.236.85,6,1494
1776062495.6286829,10.52.3.136,52.111.236.85,6,1494
1776062495.6292124,10.52.3.136,52.111.236.85,6,1494
1776062495.6297023,10.52.3.136,52.111.236.85,6,1494
1776062495.6302626,10.52.3.136,52.111.236.85,6,1494
1776062495.6307695,10.52.3.136,52.111.236.85,6,701
1776062495.6528263,20.49.150.241,10.52.3.136,6,96
1776062495.6532037,20.49.150.241,10.52.3.136,6,60
1776062495.653585,10.52.3.136,20.49.150.241,6,54
1776062495.660871,10.52.3.136,52.111.236.31,6,54
1776062495.6669,10.52.3.136,52.114.113.249,17,158
1776062495.6680906,10.52.4.118,224.0.0.251,17,133
1776062495.693393,35.223.238.178,10.52.3.136,6,1474
1776062495.6941202,35.223.238.178,10.52.3.136,6,1474
1776062495.6944635,35.223.238.178,10.52.3.136,6,375
1776062495.6949859,10.52.3.136,35.223.238.178,6,54
1776062495.6953096,10.52.3.136,35.223.238.178,6,982
1776062495.7325563,52.114.113.249,10.52.3.136,17,114
1776062495.7328687,52.114.113.249,10.52.3.136,17,114
1776062495.7331603,52.114.113.249,10.52.3.136,17,732
1776062495.7356944,52.114.113.249,10.52.3.136,17,114
1776062495.7465796,52.114.113.249,10.52.3.136,17,174
1776062495.7535264,10.52.2.200,224.0.0.251,17,102
1776062495.776509,52.111.236.85,10.52.3.136,6,60
1776062495.7768223,52.111.236.85,10.52.3.136,6,60
1776062495.7772303,52.111.236.85,10.52.3.136,6,190
1776062495.785582,52.123.135.20,10.52.3.136,6,1514
1776062495.786058,52.123.135.20,10.52.3.136,6,482
1776062495.786308,10.52.3.136,52.123.135.20,6,54
1776062495.7867782,10.52.3.136,52.123.135.20,6,306
1776062495.816698,10.52.3.136,52.111.236.85,6,54
1776062495.8334992,10.52.1.57,224.0.0.251,17,119
1776062495.935897,35.223.238.178,10.52.3.136,6,133
1776062495.9363627,35.223.238.178,10.52.3.136,6,133
1776062495.9381742,35.223.238.178,10.52.3.136,6,317
1776062495.9385388,35.223.238.178,10.52.3.136,6,78
1776062495.9388707,10.52.3.136,35.223.238.178,6,54
1776062495.939189,35.223.238.178,10.52.3.136,6,60
1776062495.939477,52.123.135.20,10.52.3.136,6,60
1776062495.939726,10.52.3.136,35.223.238.178,6,54
1776062495.9400291,10.52.3.136,35.223.238.178,6,78
1776062495.9402764,10.52.3.136,35.223.238.178,6,54
1776062496.1009982,10.52.3.136,20.49.150.241,6,66
1776062496.1105793,104.18.39.21,10.52.3.136,6,78
1776062496.110933,10.52.3.136,104.18.39.21,6,82
1776062496.117645,52.123.135.20,10.52.3.136,6,1514
1776062496.1184103,52.123.135.20,10.52.3.136,6,483
1776062496.1189976,10.52.3.136,52.123.135.20,6,54
1776062496.1195416,10.52.3.136,52.123.135.20,6,306
1776062496.2441368,35.223.238.178,10.52.3.136,6,60
1776062496.2445028,20.49.150.241,10.52.3.136,6,66
1776062496.244809,10.52.3.136,20.49.150.241,6,54
1776062496.2457573,10.52.3.136,20.49.150.241,6,268
1776062496.247222,10.52.3.136,52.114.113.249,17,182
1776062496.2488818,104.18.39.21,10.52.3.136,6,60
1776062496.2523541,10.52.3.136,52.114.113.249,17,158
1776062496.2540462,52.123.135.20,10.52.3.136,6,60
1776062496.2722418,52.114.113.249,10.52.3.136,17,174
1776062496.2759266,20.49.150.241,10.52.3.136,6,60
1776062496.3483596,52.114.113.249,10.52.3.136,17,114
1776062496.3626146,10.52.2.6,224.0.0.251,17,226
1776062496.3652456,10.52.2.6,224.0.0.251,17,226
1776062496.3771558,52.114.113.249,10.52.3.136,17,174
1776062496.3830223,20.49.150.241,10.52.3.136,6,1514
1776062496.3839962,20.49.150.241,10.52.3.136,6,1514
1776062496.384241,10.52.3.136,20.49.150.241,6,54
1776062496.3845317,20.49.150.241,10.52.3.136,6,892
1776062496.384803,10.52.3.136,20.49.150.241,6,212
1776062496.3926737,10.52.4.139,224.0.0.251,17,103
1776062496.3952472,10.52.4.139,224.0.0.251,17,103
1776062496.4089415,10.52.4.139,224.0.0.251,17,119
1776062496.4448633,52.123.135.20,10.52.3.136,6,1514
1776062496.445537,52.123.135.20,10.52.3.136,6,483
1776062496.4457912,10.52.3.136,52.123.135.20,6,54
1776062496.4460492,10.52.3.136,52.123.135.20,6,306
1776062496.464187,10.52.2.6,224.0.0.251,17,213
1776062496.5520322,20.49.150.241,10.52.3.136,6,105
1776062496.552641,20.49.150.241,10.52.3.136,6,123
1776062496.5529146,10.52.3.136,20.49.150.241,6,54
1776062496.5533993,10.52.3.136,20.49.150.241,6,141
1776062496.554013,10.52.3.136,20.49.150.241,6,1494
1776062496.5546134,10.52.3.136,20.49.150.241,6,1494
1776062496.5550478,10.52.3.136,20.49.150.241,6,1494
1776062496.5554187,10.52.3.136,20.49.150.241,6,1087
1776062496.5556855,10.52.3.136,20.49.150.241,6,92
1776062496.6532176,52.123.135.20,10.52.3.136,6,60
1776062496.7093565,20.49.150.241,10.52.3.136,6,92
1776062496.7096944,20.49.150.241,10.52.3.136,6,60
1776062496.7100086,20.49.150.241,10.52.3.136,6,60
1776062496.749598,10.52.3.136,20.49.150.241,6,54
1776062496.761521,10.52.2.153,224.0.0.251,17,284
1776062496.7657902,52.123.135.20,10.52.3.136,6,1514
1776062496.7662385,52.123.135.20,10.52.3.136,6,481
1776062496.7666512,10.52.3.136,52.123.135.20,6,54
1776062496.7669358,10.52.3.136,52.123.135.20,6,306
1776062496.8360734,10.52.3.136,52.114.113.249,17,158
1776062496.8391235,10.52.3.136,52.114.113.249,17,158
1776062496.8395905,10.52.3.136,52.114.113.249,17,158
1776062496.852111,10.52.3.25,10.52.63.255,17,84
1776062496.8566763,10.52.3.25,10.52.63.255,17,209
1776062496.863727,10.52.2.153,224.0.0.251,17,123
1776062496.887012,20.49.150.241,10.52.3.136,6,449
1776062496.8879678,10.52.3.136,20.49.150.241,6,54
1776062496.9047437,52.123.135.20,10.52.3.136,6,60
1776062496.9217236,52.114.113.249,10.52.3.136,17,114
1776062497.0146477,10.52.3.136,192.168.170.51,17,91
1776062497.0241635,52.114.113.249,10.52.3.136,17,114
1776062497.02455,52.114.113.249,10.52.3.136,17,114
1776062497.0248804,20.49.150.241,10.52.3.136,6,96
1776062497.0251193,20.49.150.241,10.52.3.136,6,60
1776062497.0253296,10.52.3.136,20.49.150.241,6,54
1776062497.0286365,192.168.170.51,10.52.3.136,17,225
1776062497.028894,10.52.3.136,20.106.86.13,6,66
1776062497.0564542,10.52.2.71,224.0.0.251,17,155
1776062497.0896468,10.52.3.136,52.114.113.249,17,242
1776062497.099296,52.123.135.20,10.52.3.136,6,1514
1776062497.1003873,52.123.135.20,10.52.3.136,6,482
1776062497.100748,10.52.3.136,52.123.135.20,6,54
1776062497.1016343,10.52.3.136,52.123.135.20,6,306
1776062497.2682235,52.123.135.20,10.52.3.136,6,60
1776062497.2725024,10.52.0.4,224.0.0.5,89,106
1776062497.292042,20.106.86.13,10.52.3.136,6,66
1776062497.2923505,10.52.3.136,20.106.86.13,6,54
1776062497.293311,10.52.3.136,20.106.86.13,6,268
1776062497.371848,10.52.2.241,239.255.255.250,17,666
1776062497.3744018,20.106.86.13,10.52.3.136,6,60
1776062497.3751643,10.52.3.136,52.114.113.249,17,158
1776062497.390678,10.52.2.71,224.0.0.251,17,239
1776062497.4363148,10.52.3.136,52.114.113.249,17,182
1776062497.445396,52.123.135.20,10.52.3.136,6,1514
1776062497.446002,52.123.135.20,10.52.3.136,6,482
1776062497.446353,10.52.3.136,52.123.135.20,6,54
1776062497.4468052,10.52.3.136,52.123.135.20,6,306
1776062497.4481776,10.52.2.140,224.0.0.251,17,87
1776062497.4652777,10.52.3.25,239.255.255.250,17,167
1776062497.46945,52.114.113.249,10.52.3.136,17,114
1776062497.4827783,10.52.3.25,224.0.0.251,17,87
1776062497.4912598,10.52.2.241,239.255.255.250,17,143
1776062497.4916654,10.52.2.241,255.255.255.255,17,125
1776062497.4920528,10.52.2.241,10.52.63.255,17,60
1776062497.4923277,10.52.2.241,10.52.63.255,17,70
1776062497.4925911,10.52.2.241,10.52.63.255,17,70
1776062497.5151184,10.52.4.139,224.0.0.251,17,119
1776062497.5390236,10.52.3.136,104.208.16.95,6,197
1776062497.5397682,10.52.3.136,104.208.16.95,6,93
1776062497.5402172,10.52.3.136,104.208.16.95,6,1494
1776062497.5406039,10.52.3.136,104.208.16.95,6,1494
1776062497.5409791,10.52.3.136,104.208.16.95,6,1494
1776062497.5412762,10.52.3.136,104.208.16.95,6,514
1776062497.5523076,10.52.0.2,224.0.0.5,89,106
1776062497.5554645,20.106.86.13,10.52.3.136,6,1514
1776062497.5558932,20.106.86.13,10.52.3.136,6,1514
1776062497.5562487,10.52.3.136,20.106.86.13,6,54
1776062497.5566955,20.106.86.13,10.52.3.136,6,892
1776062497.5571837,52.114.113.249,10.52.3.136,17,146
1776062497.5581224,10.52.3.136,20.106.86.13,6,212
1776062497.5824492,52.123.135.20,10.52.3.136,6,60
1776062497.6067364,52.114.113.249,10.52.3.136,17,146
1776062497.6320977,10.52.2.156,224.0.0.251,17,430
1776062497.7815437,52.114.113.249,10.52.3.136,17,86
1776062497.782056,52.114.113.249,10.52.3.136,17,1262
1776062497.7829947,52.114.113.249,10.52.3.136,17,1262
1776062497.7833,52.114.113.249,10.52.3.136,17,1262
1776062497.7837012,52.123.135.20,10.52.3.136,6,1514
1776062497.7840345,52.123.135.20,10.52.3.136,6,483
1776062497.7842677,104.208.16.95,10.52.3.136,6,60
1776062497.7844875,104.208.16.95,10.52.3.136,6,60
1776062497.7847214,104.208.16.95,10.52.3.136,6,93
1776062497.7849147,10.52.3.136,52.123.135.20,6,54
1776062497.785153,10.52.3.136,52.123.135.20,6,306
1776062497.821704,10.52.3.136,104.208.16.95,6,54
1776062497.8329396,20.106.86.13,10.52.3.136,6,105
1776062497.8334732,20.106.86.13,10.52.3.136,6,123
1776062497.8338025,10.52.3.136,20.106.86.13,6,54
1776062497.8342216,10.52.3.136,20.106.86.13,6,141
1776062497.8346133,10.52.3.136,20.106.86.13,6,844
1776062497.8349142,10.52.3.136,20.106.86.13,6,92
1776062497.958858,10.52.3.136,52.114.113.249,17,98
1776062497.9594212,10.52.3.136,52.114.113.249,17,1274
1776062497.9601383,10.52.3.136,52.114.113.249,17,1274
1776062497.9608815,10.52.3.136,52.114.113.249,17,1274
1776062497.961537,10.52.3.136,52.114.113.249,17,1274
1776062497.9636593,10.52.3.136,52.114.113.249,17,158
